id	path	depth	start	end	size	source	line_defined	last_line_defined	ncode	nconst	nchild	maxstack	nloc	nupv	top_globals_get	top_globals_set	top_ops
295	0.33.243	2	0x131f7ea	0x131f88a	160	10002_data03.o	9673	9677	7	5	0	5	0	0	"[[""TriggerAddUnitAttr"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""LOADK"": 3, ""CALL"": 1, ""RETURN"": 1}"
296	0.33.244	2	0x131f88a	0x131f967	221	10002_data03.o	9691	9699	15	5	0	2	0	0	"[[""_template_data_0001"", 2]]"	[]	"{""GETGLOBAL"": 2, ""GETTABLE"": 2, ""EQ"": 2, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4}"
297	0.33.245	2	0x131f967	0x131fc96	815	10002_data03.o	9701	9735	66	19	0	9	3	0	"[[""AddChaPoint"", 6], [""AddCha"", 3], [""lua_objSetAttr"", 3], [""NEXTPOINT"", 3]]"	[]	"{""GETGLOBAL"": 15, ""LOADK"": 24, ""CALL"": 12, ""MOVE"": 12, ""LOADNIL"": 2, ""RETURN"": 1}"
298	0.33.246	2	0x131fc96	0x131fcd6	64	10002_data03.o	9749	9751	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
299	0.33.247	2	0x131fcd6	0x131fda9	211	10002_data03.o	9753	9761	11	3	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
300	0.33.248	2	0x131fda9	0x131fde9	64	10002_data03.o	9775	9777	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
301	0.33.249	2	0x131fde9	0x131fec5	220	10002_data03.o	9779	9787	11	4	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
302	0.33.250	2	0x131fec5	0x131ff05	64	10002_data03.o	9801	9803	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
303	0.33.251	2	0x131ff05	0x1320b88	3203	10002_data03.o	9805	9990	297	26	0	17	24	0	"[[""_template_data_0001"", 32], [""tgr_cha"", 24], [""TriggerAddSkillState"", 8], [""TriggerPopupText"", 8]]"	[]	"{""LOADK"": 88, ""EQ"": 24, ""JMP"": 32, ""GETGLOBAL"": 72, ""GETTABLE"": 24, ""CALL"": 16, ""MUL"": 16, ""ADD"": 16, ""SETTABLE"": 8, ""RETURN"": 1}"
304	0.33.252	2	0x1320b88	0x1320bc8	64	10002_data03.o	10004	10006	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
305	0.33.253	2	0x1320bc8	0x1320ca4	220	10002_data03.o	10008	10016	11	4	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
306	0.33.254	2	0x1320ca4	0x1320d70	204	10002_data03.o	10030	10035	12	5	0	3	0	0	"[[""CheckSkillExist"", 1], [""tgr_NormalAtkObj"", 1]]"	[]	"{""GETGLOBAL"": 2, ""GETTABLE"": 1, ""LOADK"": 1, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
307	0.33.255	2	0x1320d70	0x1320fea	634	10002_data03.o	10037	10055	41	19	0	12	1	0	"[[""_template_data_0001"", 4], [""tgr_NormalAtkObj"", 3], [""Check_SkilleffNum_Bit"", 1], [""TriggerGetUnitPosition"", 1], [""TriggerDoAreaDamage"", 1], [""GetInt"", 1]]"	[]	"{""LOADK"": 8, ""EQ"": 3, ""JMP"": 4, ""GETGLOBAL"": 11, ""GETTABLE"": 6, ""CALL"": 4, ""SETTABLE"": 1, ""MUL"": 1, ""NEWTABLE"": 1, ""SETLIST"": 1, ""RETURN"": 1}"
308	0.33.256	2	0x1320fea	0x132102a	64	10002_data03.o	10069	10071	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
309	0.33.257	2	0x132102a	0x13216a7	1661	10002_data03.o	10073	10150	137	23	0	13	16	0	"[[""tgr_cha"", 12], [""TriggerCheckChatypeID"", 4], [""TriggerSetDialogBubble"", 4], [""objGetPos"", 4], [""AddCha"", 4]]"	[]	"{""LOADK"": 48, ""EQ"": 8, ""JMP"": 16, ""GETGLOBAL"": 28, ""CALL"": 16, ""TEST"": 4, ""LOADNIL"": 4, ""MOVE"": 12, ""RETURN"": 1}"
310	0.33.258	2	0x13216a7	0x1321784	221	10002_data03.o	10164	10172	15	5	0	2	0	0	"[[""_template_data_0001"", 2]]"	[]	"{""GETGLOBAL"": 2, ""GETTABLE"": 2, ""EQ"": 2, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4}"
311	0.33.259	2	0x1321784	0x13219cf	587	10002_data03.o	10174	10197	44	15	0	8	2	0	"[[""AddChaPoint"", 4], [""AddCha"", 2], [""lua_objSetAttr"", 2], [""NEXTPOINT"", 2]]"	[]	"{""GETGLOBAL"": 10, ""LOADK"": 16, ""CALL"": 8, ""MOVE"": 8, ""LOADNIL"": 1, ""RETURN"": 1}"
312	0.33.260	2	0x13219cf	0x1321a0f	64	10002_data03.o	10211	10213	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
313	0.33.261	2	0x1321a0f	0x132498b	12156	10002_data03.o	10215	10459	1301	80	0	20	51	0	"[[""_template_data_0001"", 254], [""GetInt"", 185], [""Divide"", 10]]"	[]	"{""LOADK"": 61, ""EQ"": 19, ""JMP"": 38, ""GETGLOBAL"": 449, ""GETTABLE"": 233, ""ADD"": 222, ""CALL"": 195, ""MUL"": 47, ""LT"": 7, ""MOVE"": 5, ""SETTABLE"": 21, ""LE"": 3, ""RETURN"": 1}"
314	0.33.262	2	0x132498b	0x1324b41	438	10002_data03.o	10473	10487	35	11	0	4	0	0	"[[""_template_data_0001"", 5], [""GetInt"", 2]]"	[]	"{""GETGLOBAL"": 7, ""GETTABLE"": 5, ""MUL"": 1, ""CALL"": 2, ""ADD"": 1, ""LT"": 1, ""JMP"": 4, ""LOADBOOL"": 5, ""RETURN"": 6, ""LE"": 1, ""EQ"": 2}"
315	0.33.263	2	0x1324b41	0x1324f94	1107	10002_data03.o	10489	10527	94	20	0	9	5	0	"[[""_template_data_0001"", 8], [""AddChaPoint"", 6], [""AddCha"", 3], [""GetInt"", 3], [""lua_objSetAttr"", 3], [""NEXTPOINT"", 3]]"	[]	"{""GETGLOBAL"": 26, ""GETTABLE"": 10, ""CALL"": 15, ""LOADK"": 23, ""MOVE"": 12, ""LOADNIL"": 2, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
316	0.33.264	2	0x1324f94	0x13250b3	287	10002_data03.o	10541	10552	21	7	0	2	0	0	"[[""_template_data_0001"", 3]]"	[]	"{""GETGLOBAL"": 3, ""GETTABLE"": 3, ""LT"": 1, ""JMP"": 3, ""LOADBOOL"": 4, ""RETURN"": 5, ""EQ"": 2}"
317	0.33.265	2	0x13250b3	0x1325c6a	2999	10002_data03.o	10554	10616	310	33	0	14	6	0	"[[""tgr_SendSignal"", 24], [""_template_data_0001"", 20], [""GetInt"", 7], [""TriggerStringConcat"", 2], [""TriggerShowHint"", 1], [""tgr_cha"", 1]]"	[]	"{""LOADK"": 180, ""GETGLOBAL"": 55, ""GETTABLE"": 15, ""MUL"": 6, ""ADD"": 13, ""SETTABLE"": 5, ""CALL"": 34, ""MOVE"": 1, ""RETURN"": 1}"
318	0.33.266	2	0x1325c6a	0x1325d0b	161	10002_data03.o	10630	10635	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
319	0.33.267	2	0x1325d0b	0x1325de7	220	10002_data03.o	10637	10645	11	4	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
320	0.33.268	2	0x1325de7	0x1325e88	161	10002_data03.o	10659	10664	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
321	0.33.269	2	0x1325e88	0x1325f6d	229	10002_data03.o	10666	10674	11	5	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
322	0.33.270	2	0x1325f6d	0x1326008	155	10002_data03.o	10688	10693	9	3	0	2	0	0	"[[""_template_data_0001"", 1]]"	[]	"{""GETGLOBAL"": 1, ""GETTABLE"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
323	0.33.271	2	0x1326008	0x1326136	302	10002_data03.o	10695	10702	21	7	0	3	0	0	"[[""TriggerSetTgrOnOff"", 4], [""_template_data_0000"", 4]]"	[]	"{""GETGLOBAL"": 8, ""GETTABLE"": 4, ""LOADK"": 4, ""CALL"": 4, ""RETURN"": 1}"
324	0.33.272	2	0x1326136	0x13261d7	161	10002_data03.o	10716	10721	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
325	0.33.273	2	0x13261d7	0x1326b4a	2419	10002_data03.o	10723	10781	231	47	0	8	3	0	"[[""tgr_cha"", 33], [""TriggerCheckChatypeID"", 21], [""TriggerAddUnitAttr"", 10], [""_template_data_0001"", 10], [""objGetControl"", 2], [""GetInt"", 1]]"	[]	"{""LOADK"": 47, ""EQ"": 8, ""JMP"": 32, ""GETGLOBAL"": 77, ""CALL"": 34, ""TEST"": 21, ""GETTABLE"": 10, ""MUL"": 1, ""RETURN"": 1}"
326	0.33.274	2	0x1326b4a	0x1326b8a	64	10002_data03.o	10795	10797	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
327	0.33.275	2	0x1326b8a	0x1326f06	892	10002_data03.o	10799	10852	77	14	0	8	4	0	"[[""tgr_cha"", 8], [""TriggerCheckChatypeID"", 4], [""TriggerGetChaToPara"", 4], [""_template_data_0001"", 4]]"	[]	"{""LOADK"": 16, ""EQ"": 8, ""JMP"": 16, ""GETGLOBAL"": 20, ""CALL"": 8, ""TEST"": 4, ""GETTABLE"": 4, ""RETURN"": 1}"
328	0.33.276	2	0x1326f06	0x1326f46	64	10002_data03.o	10866	10868	3	0	0	2	0	0	[]	[]	"{""LOADBOOL"": 1, ""RETURN"": 2}"
329	0.33.277	2	0x1326f46	0x13272c2	892	10002_data03.o	10870	10923	77	14	0	8	4	0	"[[""tgr_cha"", 8], [""TriggerCheckChatypeID"", 4], [""TriggerGetChaToPara"", 4], [""_template_data_0001"", 4]]"	[]	"{""LOADK"": 16, ""EQ"": 8, ""JMP"": 16, ""GETGLOBAL"": 20, ""CALL"": 8, ""TEST"": 4, ""GETTABLE"": 4, ""RETURN"": 1}"
330	0.33.278	2	0x13272c2	0x13273e0	286	10002_data03.o	10937	10945	20	6	0	3	0	0	"[[""tgr_KEobj"", 2], [""TriggerCheckChatypeID"", 1], [""objGetSubType"", 1]]"	[]	"{""GETGLOBAL"": 4, ""LOADK"": 1, ""GETTABLE"": 2, ""CALL"": 2, ""TEST"": 1, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4, ""EQ"": 1}"
331	0.33.279	2	0x13273e0	0x13274c5	229	10002_data03.o	10947	10955	11	5	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
332	0.33.280	2	0x13274c5	0x1327560	155	10002_data03.o	10969	10974	9	3	0	2	0	0	"[[""_template_data_0001"", 1]]"	[]	"{""GETGLOBAL"": 1, ""GETTABLE"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
333	0.33.281	2	0x1327560	0x132a5e9	12425	10002_data03.o	10976	11337	1409	59	0	15	32	0	"[[""_template_data_0001"", 200], [""AddCha"", 80], [""GetInt"", 80]]"	[]	"{""LOADK"": 368, ""EQ"": 32, ""JMP"": 64, ""GETGLOBAL"": 360, ""GETTABLE"": 272, ""LE"": 24, ""LOADNIL"": 8, ""CALL"": 160, ""MOVE"": 80, ""MUL"": 16, ""ADD"": 16, ""SETTABLE"": 8, ""RETURN"": 1}"
334	0.33.282	2	0x132a5e9	0x132a68a	161	10002_data03.o	11351	11356	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
335	0.33.283	2	0x132a68a	0x132a86f	485	10002_data03.o	11358	11369	41	11	0	4	0	0	"[[""lua_ChaBindRegion"", 8], [""tgr_cha"", 8]]"	[]	"{""GETGLOBAL"": 16, ""LOADK"": 16, ""CALL"": 8, ""RETURN"": 1}"
336	0.33.284	2	0x132a86f	0x132a910	161	10002_data03.o	11383	11388	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
337	0.33.285	2	0x132a910	0x132a9ec	220	10002_data03.o	11390	11398	11	4	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
338	0.33.286	2	0x132a9ec	0x132aa8d	161	10002_data03.o	11412	11417	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
339	0.33.287	2	0x132aa8d	0x132ae21	916	10002_data03.o	11419	11461	60	11	0	15	12	0	"[[""_template_data_0001"", 5], [""sceGetAIChaNum"", 1], [""sceGetAICha"", 1], [""Check_SkilleffNum_Bit"", 1], [""tgr_RemoveUnit"", 1]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 9, ""GETTABLE"": 3, ""MUL"": 4, ""ADD"": 4, ""SETTABLE"": 2, ""EQ"": 7, ""JMP"": 8, ""CALL"": 4, ""SUB"": 1, ""FORPREP"": 1, ""MOVE"": 3, ""FORLOOP"": 1, ""RETURN"": 1}"
340	0.33.288	2	0x132ae21	0x132aec2	161	10002_data03.o	11475	11480	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
341	0.33.289	2	0x132aec2	0x132b3e1	1311	10002_data03.o	11482	11543	125	18	0	10	4	0	"[[""tgr_cha"", 16], [""IsChaInRegion"", 4], [""CONTROL_PLAYER"", 4], [""objGetControl"", 4], [""TriggerAddSkillState"", 4]]"	[]	"{""LOADK"": 28, ""EQ"": 20, ""JMP"": 24, ""GETGLOBAL"": 32, ""CALL"": 12, ""GETTABLE"": 8, ""RETURN"": 1}"
342	0.33.290	2	0x132b3e1	0x132b482	161	10002_data03.o	11557	11562	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
343	0.33.291	2	0x132b482	0x132baa0	1566	10002_data03.o	11564	11641	137	18	0	9	12	0	"[[""tgr_cha"", 8], [""_template_data_0001"", 8], [""IsChaInRegion"", 4], [""CONTROL_PLAYER"", 4], [""objGetControl"", 4]]"	[]	"{""LOADK"": 24, ""EQ"": 20, ""JMP"": 24, ""GETGLOBAL"": 28, ""CALL"": 8, ""GETTABLE"": 12, ""MUL"": 8, ""ADD"": 8, ""SETTABLE"": 4, ""RETURN"": 1}"
344	0.33.292	2	0x132baa0	0x132bb7d	221	10002_data03.o	11655	11663	15	5	0	2	0	0	"[[""_template_data_0001"", 2]]"	[]	"{""GETGLOBAL"": 2, ""GETTABLE"": 2, ""LT"": 1, ""JMP"": 2, ""LOADBOOL"": 3, ""RETURN"": 4, ""EQ"": 1}"
345	0.33.293	2	0x132bb7d	0x132bc59	220	10002_data03.o	11665	11673	11	4	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
346	0.33.294	2	0x132bc59	0x132bcfa	161	10002_data03.o	11687	11692	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
347	0.33.295	2	0x132bcfa	0x132bdd6	220	10002_data03.o	11694	11702	11	4	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
348	0.33.296	2	0x132bdd6	0x132be77	161	10002_data03.o	11716	11721	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
349	0.33.297	2	0x132be77	0x132c20b	916	10002_data03.o	11723	11765	60	11	0	15	12	0	"[[""_template_data_0001"", 5], [""sceGetAIChaNum"", 1], [""sceGetAICha"", 1], [""Check_SkilleffNum_Bit"", 1], [""tgr_RemoveUnit"", 1]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 9, ""GETTABLE"": 3, ""MUL"": 4, ""ADD"": 4, ""SETTABLE"": 2, ""EQ"": 7, ""JMP"": 8, ""CALL"": 4, ""SUB"": 1, ""FORPREP"": 1, ""MOVE"": 3, ""FORLOOP"": 1, ""RETURN"": 1}"
350	0.33.298	2	0x132c20b	0x132c2ac	161	10002_data03.o	11779	11784	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
351	0.33.299	2	0x132c2ac	0x132c388	220	10002_data03.o	11786	11794	11	4	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
352	0.33.300	2	0x132c388	0x132c429	161	10002_data03.o	11808	11813	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
353	0.33.301	2	0x132c429	0x132c7bd	916	10002_data03.o	11815	11857	60	11	0	15	12	0	"[[""_template_data_0001"", 5], [""sceGetAIChaNum"", 1], [""sceGetAICha"", 1], [""Check_SkilleffNum_Bit"", 1], [""tgr_RemoveUnit"", 1]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 9, ""GETTABLE"": 3, ""MUL"": 4, ""ADD"": 4, ""SETTABLE"": 2, ""EQ"": 7, ""JMP"": 8, ""CALL"": 4, ""SUB"": 1, ""FORPREP"": 1, ""MOVE"": 3, ""FORLOOP"": 1, ""RETURN"": 1}"
354	0.33.302	2	0x132c7bd	0x132c85e	161	10002_data03.o	11871	11876	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
355	0.33.303	2	0x132c85e	0x132c93a	220	10002_data03.o	11878	11886	11	4	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
356	0.33.304	2	0x132c93a	0x132c9db	161	10002_data03.o	11900	11905	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
357	0.33.305	2	0x132c9db	0x132cd6f	916	10002_data03.o	11907	11949	60	11	0	15	12	0	"[[""_template_data_0001"", 5], [""sceGetAIChaNum"", 1], [""sceGetAICha"", 1], [""Check_SkilleffNum_Bit"", 1], [""tgr_RemoveUnit"", 1]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 9, ""GETTABLE"": 3, ""MUL"": 4, ""ADD"": 4, ""SETTABLE"": 2, ""EQ"": 7, ""JMP"": 8, ""CALL"": 4, ""SUB"": 1, ""FORPREP"": 1, ""MOVE"": 3, ""FORLOOP"": 1, ""RETURN"": 1}"
358	0.33.306	2	0x132cd6f	0x132ce0a	155	10002_data03.o	11963	11968	9	3	0	2	0	0	"[[""_template_data_0001"", 1]]"	[]	"{""GETGLOBAL"": 1, ""GETTABLE"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
359	0.33.307	2	0x132ce0a	0x132fe9c	12434	10002_data03.o	11970	12331	1409	60	0	15	32	0	"[[""_template_data_0001"", 200], [""AddCha"", 80], [""GetInt"", 80]]"	[]	"{""LOADK"": 368, ""EQ"": 32, ""JMP"": 64, ""GETGLOBAL"": 360, ""GETTABLE"": 272, ""LE"": 24, ""LOADNIL"": 8, ""CALL"": 160, ""MOVE"": 80, ""MUL"": 16, ""ADD"": 16, ""SETTABLE"": 8, ""RETURN"": 1}"
360	0.33.308	2	0x132fe9c	0x132ff3d	161	10002_data03.o	12345	12350	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
361	0.33.309	2	0x132ff3d	0x133045c	1311	10002_data03.o	12352	12413	125	18	0	10	4	0	"[[""tgr_cha"", 16], [""IsChaInRegion"", 4], [""CONTROL_PLAYER"", 4], [""objGetControl"", 4], [""TriggerAddSkillState"", 4]]"	[]	"{""LOADK"": 28, ""EQ"": 20, ""JMP"": 24, ""GETGLOBAL"": 32, ""CALL"": 12, ""GETTABLE"": 8, ""RETURN"": 1}"
362	0.33.310	2	0x133045c	0x13304fd	161	10002_data03.o	12427	12432	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
363	0.33.311	2	0x13304fd	0x1330b1b	1566	10002_data03.o	12434	12511	137	18	0	9	12	0	"[[""tgr_cha"", 8], [""_template_data_0001"", 8], [""IsChaInRegion"", 4], [""CONTROL_PLAYER"", 4], [""objGetControl"", 4]]"	[]	"{""LOADK"": 24, ""EQ"": 20, ""JMP"": 24, ""GETGLOBAL"": 28, ""CALL"": 8, ""GETTABLE"": 12, ""MUL"": 8, ""ADD"": 8, ""SETTABLE"": 4, ""RETURN"": 1}"
364	0.33.312	2	0x1330b1b	0x1330bbc	161	10002_data03.o	12525	12530	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
365	0.33.313	2	0x1330bbc	0x1330c98	220	10002_data03.o	12532	12540	11	4	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
366	0.33.314	2	0x1330c98	0x1330d39	161	10002_data03.o	12554	12559	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
367	0.33.315	2	0x1330d39	0x13310cd	916	10002_data03.o	12561	12603	60	11	0	15	12	0	"[[""_template_data_0001"", 5], [""sceGetAIChaNum"", 1], [""sceGetAICha"", 1], [""Check_SkilleffNum_Bit"", 1], [""tgr_RemoveUnit"", 1]]"	[]	"{""LOADK"": 12, ""GETGLOBAL"": 9, ""GETTABLE"": 3, ""MUL"": 4, ""ADD"": 4, ""SETTABLE"": 2, ""EQ"": 7, ""JMP"": 8, ""CALL"": 4, ""SUB"": 1, ""FORPREP"": 1, ""MOVE"": 3, ""FORLOOP"": 1, ""RETURN"": 1}"
368	0.33.316	2	0x13310cd	0x133116e	161	10002_data03.o	12617	12622	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
369	0.33.317	2	0x133116e	0x133124a	220	10002_data03.o	12624	12632	11	4	0	5	2	0	"[[""_template_data_0001"", 2]]"	[]	"{""LOADK"": 2, ""GETGLOBAL"": 2, ""GETTABLE"": 1, ""MUL"": 2, ""ADD"": 2, ""SETTABLE"": 1, ""RETURN"": 1}"
370	0.33.318	2	0x133124a	0x13312eb	161	10002_data03.o	12646	12651	10	3	0	2	0	0	"[[""objGetSubType"", 1], [""tgr_cha"", 1]]"	[]	"{""GETGLOBAL"": 2, ""CALL"": 1, ""EQ"": 1, ""JMP"": 1, ""LOADBOOL"": 2, ""RETURN"": 3}"
